Date,Open,High,Low,Close,Change %,Volume
"Mar. 06, 2020",28.32,28.35,26.52,27.50,-6.81,"2,963,630"
"Mar. 05, 2020",31.77,32.33,29.40,29.51,-9.67,"1,652,513"
"Mar. 04, 2020",33.28,33.46,31.65,32.67,+0.43,"1,931,038"
"Mar. 03, 2020",32.26,33.59,31.60,32.53,+1.97,"2,640,011"
"Mar. 02, 2020",31.90,32.24,30.49,31.90,+1.69,"2,542,669"
"Feb. 28, 2020",30.43,31.63,28.61,31.37,-4.18,"9,873,017"
"Feb. 27, 2020",33.42,35.41,32.69,32.74,-5.29,"3,865,435"
"Feb. 26, 2020",33.92,35.05,33.84,34.57,+1.59,"3,386,718"
"Feb. 25, 2020",35.11,35.54,33.33,34.03,-1.87,"1,871,920"
"Feb. 24, 2020",34.10,35.29,33.80,34.68,-5.19,"1,736,735"
"Feb. 21, 2020",37.01,37.01,35.32,36.58,-1.48,"2,578,809"
"Feb. 20, 2020",36.62,37.30,35.28,37.13,+0.68,"2,562,176"
"Feb. 19, 2020",35.10,37.36,35.02,36.88,+5.76,"1,866,473"
"Feb. 18, 2020",34.96,35.32,34.41,34.87,-0.99,"588,527"
"Feb. 14, 2020",34.63,35.50,34.56,35.22,+2.29,"1,336,825"
"Feb. 13, 2020",33.27,35.05,33.19,34.43,+3.55,"1,768,780"
"Feb. 12, 2020",33.10,33.48,32.73,33.25,+0.18,"878,695"
"Feb. 11, 2020",32.73,33.50,32.69,33.19,+2.28,"933,897"
"Feb. 10, 2020",32.36,32.68,32.10,32.45,+0.59,"1,644,944"
"Feb. 07, 2020",33.10,33.40,32.08,32.26,-3.09,"1,376,629"
"Feb. 06, 2020",34.50,34.50,33.16,33.29,-3.40,"1,148,234"
"Feb. 05, 2020",34.39,34.55,33.67,34.46,+1.50,"1,692,884"
"Feb. 04, 2020",33.96,34.17,33.51,33.95,+1.80,"1,260,925"
"Feb. 03, 2020",32.56,33.65,32.56,33.35,+2.65,"1,813,150"
"Jan. 31, 2020",34.19,34.19,32.34,32.49,-5.03,"1,598,363"
"Jan. 30, 2020",33.98,34.46,33.54,34.21,-0.38,"1,238,421"
"Jan. 29, 2020",34.83,34.97,34.12,34.34,-1.07,"899,944"
"Jan. 28, 2020",33.61,34.91,33.27,34.71,+4.39,"957,560"
"Jan. 27, 2020",32.60,33.89,32.01,33.25,-4.34,"1,254,379"
"Jan. 24, 2020",35.24,36.31,34.38,34.76,-0.60,"1,889,516"
"Jan. 23, 2020",35.24,35.56,34.76,34.97,-0.65,"1,488,170"
"Jan. 22, 2020",35.52,36.39,34.94,35.20,+0.03,"2,126,909"
"Jan. 21, 2020",35.86,35.93,34.65,35.19,-2.25,"1,987,240"
"Jan. 17, 2020",36.21,36.73,35.54,36.00,-0.50,"2,596,052"
"Jan. 16, 2020",37.32,37.48,35.74,36.18,-2.03,"1,872,593"
"Jan. 15, 2020",36.73,37.50,36.52,36.93,+0.76,"1,749,656"
"Jan. 14, 2020",36.35,37.17,36.20,36.65,+1.22,"1,950,442"
"Jan. 13, 2020",36.12,36.75,36.00,36.21,+0.58,"1,512,267"
"Jan. 10, 2020",36.00,36.15,35.15,36.00,+0.17,"1,295,221"
"Jan. 09, 2020",34.86,36.20,34.63,35.94,+4.05,"1,384,139"
"Jan. 08, 2020",34.85,35.29,34.24,34.54,-0.89,"1,901,098"
"Jan. 07, 2020",35.17,35.75,34.80,34.85,-1.50,"1,316,261"
"Jan. 06, 2020",34.86,35.46,34.69,35.38,+0.43,"1,055,384"
"Jan. 03, 2020",34.69,35.68,34.69,35.23,0.00,"986,380"
"Jan. 02, 2020",34.59,35.40,34.33,35.23,+3.13,"3,484,574"
"Dec. 31, 2019",33.25,34.51,33.23,34.16,+2.74,"2,151,587"
"Dec. 30, 2019",34.31,34.38,32.53,33.25,-3.73,"2,686,576"
"Dec. 27, 2019",34.53,34.64,34.03,34.54,+0.55,"1,084,936"
"Dec. 26, 2019",33.87,34.40,33.75,34.35,+1.42,"964,953"
"Dec. 24, 2019",33.90,34.16,33.55,33.87,+0.21,"1,104,211"
"Dec. 23, 2019",33.20,34.05,33.20,33.80,+1.96,"3,617,842"
"Dec. 20, 2019",32.33,33.26,32.06,33.15,+3.50,"3,107,409"
"Dec. 19, 2019",31.88,32.37,31.82,32.03,0.00,"2,108,920"
"Dec. 18, 2019",31.86,32.32,31.75,32.03,+0.91,"3,472,253"
"Dec. 17, 2019",31.80,32.03,31.12,31.74,-0.03,"2,644,518"
"Dec. 16, 2019",30.73,32.03,30.48,31.75,+4.48,"4,356,999"
"Dec. 13, 2019",29.85,31.04,29.82,30.39,+2.05,"3,025,179"
"Dec. 12, 2019",28.79,30.10,28.79,29.78,+3.58,"4,302,804"
"Dec. 11, 2019",27.97,28.89,27.75,28.75,+2.83,"2,289,845"
"Dec. 10, 2019",28.42,28.69,27.92,27.96,-1.89,"2,684,259"
"Dec. 09, 2019",29.00,29.62,28.46,28.50,-1.11,"2,803,964"
"Dec. 06, 2019",29.00,29.54,28.63,28.82,+0.31,"4,497,954"
"Dec. 05, 2019",30.63,30.81,28.69,28.73,-6.05,"7,741,582"
"Dec. 04, 2019",31.71,32.20,30.43,30.58,-3.44,"2,889,008"
"Dec. 03, 2019",31.15,32.05,30.86,31.67,-0.25,"2,022,609"
"Dec. 02, 2019",33.72,33.82,31.65,31.75,-6.45,"6,297,252"
"Nov. 29, 2019",33.50,34.41,33.42,33.94,+0.92,"1,085,173"
"Nov. 27, 2019",32.50,33.79,32.23,33.63,+4.44,"2,778,116"
"Nov. 26, 2019",33.21,33.56,30.78,32.20,-4.34,"6,646,999"
"Nov. 25, 2019",32.75,33.80,32.56,33.66,+2.72,"2,045,112"
"Nov. 22, 2019",31.18,33.15,31.08,32.77,+5.68,"3,603,332"
"Nov. 21, 2019",30.78,32.15,30.64,31.01,+1.74,"5,140,163"
"Nov. 20, 2019",34.95,35.20,30.47,30.48,-17.08,"11,222,643"
"Nov. 19, 2019",37.75,37.98,36.40,36.76,-2.67,"3,528,170"
"Nov. 18, 2019",36.53,38.12,35.95,37.77,+3.37,"2,694,965"
"Nov. 15, 2019",37.33,37.33,35.66,36.54,+0.11,"2,429,014"
"Nov. 14, 2019",35.93,36.80,35.67,36.50,+1.11,"1,508,195"
"Nov. 13, 2019",36.00,36.22,35.24,36.10,-0.39,"2,082,930"
"Nov. 12, 2019",35.00,36.41,34.91,36.24,+3.34,"2,705,952"
"Nov. 11, 2019",34.14,35.52,33.98,35.07,+3.82,"2,146,872"
"Nov. 08, 2019",33.25,34.65,33.01,33.78,+2.27,"2,988,116"
"Nov. 07, 2019",33.99,34.35,32.99,33.03,-3.00,"3,390,275"
"Nov. 06, 2019",34.00,34.94,33.73,34.05,-0.15,"2,532,547"
"Nov. 05, 2019",35.50,35.74,33.54,34.10,-4.51,"6,588,811"
"Nov. 04, 2019",37.63,37.63,35.51,35.71,-3.93,"3,899,751"
"Nov. 01, 2019",37.50,37.68,36.90,37.17,+0.24,"2,714,641"
"Oct. 31, 2019",37.97,38.30,37.01,37.08,-2.34,"4,229,464"
"Oct. 30, 2019",37.47,38.09,36.85,37.97,+1.69,"3,765,567"
"Oct. 29, 2019",37.21,37.96,36.84,37.34,-1.01,"3,385,287"
"Oct. 28, 2019",38.50,38.56,37.26,37.72,-1.67,"1,377,718"
"Oct. 25, 2019",37.88,38.73,37.62,38.36,+0.68,"2,403,837"
"Oct. 24, 2019",38.41,39.22,37.86,38.10,-0.52,"3,181,137"
"Oct. 23, 2019",35.66,38.37,35.45,38.30,+7.55,"5,585,764"
"Oct. 22, 2019",38.67,39.25,35.27,35.61,-8.58,"5,282,764"
"Oct. 21, 2019",38.61,39.25,38.29,38.95,+0.26,"2,437,426"
"Oct. 18, 2019",40.07,40.17,38.00,38.85,-3.86,"5,207,286"
"Oct. 17, 2019",40.94,40.98,39.57,40.41,+2.23,"9,343,632"
"Oct. 16, 2019",40.10,40.35,38.02,39.53,-2.64,"8,130,572"
"Oct. 15, 2019",41.29,41.58,37.15,40.60,-12.29,"14,567,408"
"Oct. 14, 2019",45.80,46.94,45.75,46.29,+1.34,"1,101,061"
"Oct. 11, 2019",45.24,46.71,44.70,45.68,+2.77,"1,559,073"
"Oct. 10, 2019",44.66,45.48,44.31,44.45,-1.09,"961,945"
"Oct. 09, 2019",45.04,45.64,44.37,44.94,+1.51,"572,283"
"Oct. 08, 2019",45.09,45.28,44.03,44.27,-2.68,"744,983"
"Oct. 07, 2019",46.05,46.46,45.15,45.49,-1.45,"639,290"
"Oct. 04, 2019",45.31,46.29,44.53,46.16,+2.46,"869,640"
"Oct. 03, 2019",43.69,45.26,43.18,45.05,+3.23,"1,389,978"
"Oct. 02, 2019",45.43,45.67,42.89,43.64,-5.50,"2,759,845"
"Oct. 01, 2019",46.53,48.16,45.86,46.18,-0.28,"1,589,367"
"Sep. 30, 2019",45.60,46.93,44.70,46.31,+1.25,"1,524,520"
"Sep. 27, 2019",47.93,48.22,44.86,45.74,-4.53,"1,711,448"
"Sep. 26, 2019",46.85,48.19,46.15,47.91,+1.85,"1,143,744"
"Sep. 25, 2019",45.16,47.06,44.61,47.04,+3.66,"800,883"
"Sep. 24, 2019",46.65,47.36,45.07,45.38,-1.69,"984,061"
"Sep. 23, 2019",47.03,47.42,45.88,46.16,-2.80,"1,156,263"
"Sep. 20, 2019",48.47,49.01,46.89,47.49,-2.18,"1,355,015"
"Sep. 19, 2019",47.66,49.49,47.07,48.55,+2.53,"1,233,262"
"Sep. 18, 2019",47.99,48.51,46.75,47.35,-0.86,"1,297,801"
"Sep. 17, 2019",46.71,48.33,46.71,47.76,+4.10,"1,328,115"
"Sep. 16, 2019",45.47,46.34,45.00,45.88,+0.02,"779,274"
"Sep. 13, 2019",47.01,47.80,45.76,45.87,-2.43,"770,269"
"Sep. 12, 2019",44.90,47.22,44.81,47.01,+5.45,"1,371,369"
"Sep. 11, 2019",44.15,45.15,43.82,44.58,+1.62,"2,231,449"
"Sep. 10, 2019",46.41,46.54,43.13,43.87,-6.74,"3,230,373"
"Sep. 09, 2019",51.77,52.00,46.33,47.04,-8.96,"2,534,946"
"Sep. 06, 2019",52.99,53.22,51.54,51.67,-2.29,"928,330"
"Sep. 05, 2019",52.06,53.35,51.94,52.88,+2.88,"1,629,218"
"Sep. 04, 2019",50.61,52.24,50.25,51.40,+2.57,"1,147,060"
"Sep. 03, 2019",49.87,51.08,49.67,50.11,+0.30,"1,401,561"
"Aug. 30, 2019",50.42,50.42,48.90,49.96,-0.64,"1,147,166"
"Aug. 29, 2019",51.10,51.37,50.27,50.28,-0.20,"954,974"
"Aug. 28, 2019",49.80,50.51,48.61,50.38,+0.56,"1,201,552"
"Aug. 27, 2019",50.43,51.37,49.63,50.10,-0.40,"1,217,099"
"Aug. 26, 2019",50.85,51.52,49.94,50.30,-1.30,"1,638,206"
"Aug. 23, 2019",52.18,52.78,50.65,50.96,-2.64,"1,154,473"
"Aug. 22, 2019",51.54,52.62,50.43,52.34,+2.01,"1,771,580"
"Aug. 21, 2019",49.58,51.40,49.27,51.31,+4.95,"1,717,117"
"Aug. 20, 2019",49.82,50.28,48.77,48.89,-1.89,"2,038,869"
"Aug. 19, 2019",52.36,53.00,49.16,49.83,-3.32,"2,438,296"
"Aug. 16, 2019",50.68,53.43,49.07,51.54,+10.79,"5,733,600"
"Aug. 15, 2019",47.08,47.48,44.01,46.52,+1.57,"3,803,212"
"Aug. 14, 2019",45.62,46.35,45.30,45.80,-2.14,"1,277,874"
"Aug. 13, 2019",44.82,47.12,44.81,46.80,+4.37,"2,210,151"
"Aug. 12, 2019",44.96,44.96,43.31,44.84,-2.42,"1,170,334"
"Aug. 09, 2019",46.45,46.74,44.98,45.95,-2.17,"2,385,027"
"Aug. 08, 2019",45.73,47.00,45.06,46.97,+4.89,"1,816,424"
"Aug. 07, 2019",44.05,44.92,43.44,44.78,-0.02,"1,543,004"
"Aug. 06, 2019",44.19,44.94,43.48,44.79,+3.51,"1,303,351"
"Aug. 05, 2019",43.07,44.78,42.00,43.27,-5.19,"2,312,579"
"Aug. 02, 2019",44.77,46.05,43.68,45.64,+1.20,"1,715,890"
"Aug. 01, 2019",43.61,46.27,43.36,45.10,+3.73,"3,027,981"
"Jul. 31, 2019",44.37,45.30,43.32,43.48,-2.16,"3,447,702"
"Jul. 30, 2019",46.22,46.37,43.04,44.44,-5.97,"6,617,674"
"Jul. 29, 2019",48.70,48.70,47.07,47.26,-2.19,"2,125,755"
"Jul. 26, 2019",46.24,48.88,46.24,48.32,+5.30,"2,111,540"
"Jul. 25, 2019",46.19,46.70,45.63,45.89,-0.84,"1,156,587"
"Jul. 24, 2019",46.48,46.60,44.96,46.28,-1.15,"3,259,331"
"Jul. 23, 2019",48.12,48.15,46.36,46.82,-1.41,"2,171,147"
"Jul. 22, 2019",46.00,48.43,45.92,47.49,+4.05,"2,567,229"
"Jul. 19, 2019",46.66,47.25,45.36,45.64,-0.72,"2,106,377"
"Jul. 18, 2019",45.85,46.14,44.71,45.97,+0.63,"4,361,829"
"Jul. 17, 2019",45.30,47.09,44.76,45.68,+2.10,"2,685,670"
"Jul. 16, 2019",43.85,44.80,43.65,44.74,+1.75,"1,476,602"
"Jul. 15, 2019",43.65,45.66,43.05,43.97,+1.06,"2,545,280"
"Jul. 12, 2019",43.74,43.74,42.17,43.51,+1.35,"1,179,105"
"Jul. 11, 2019",43.08,43.28,42.31,42.93,-0.12,"2,386,377"
"Jul. 10, 2019",41.90,43.84,41.86,42.98,+4.24,"5,255,582"
"Jul. 09, 2019",40.47,41.58,40.40,41.23,+1.33,"2,312,270"
"Jul. 08, 2019",40.47,40.91,40.22,40.69,+0.44,"1,593,943"
"Jul. 05, 2019",39.90,40.57,39.03,40.51,+0.37,"1,322,539"
"Jul. 03, 2019",39.75,40.82,39.61,40.36,+2.13,"1,244,019"
"Jul. 02, 2019",38.53,39.68,38.36,39.52,+2.57,"1,318,955"
"Jul. 01, 2019",39.93,40.36,38.31,38.53,-1.13,"2,053,325"
"Jun. 28, 2019",38.18,39.20,37.71,38.97,+3.53,"1,798,340"
"Jun. 27, 2019",38.00,38.05,37.50,37.64,-0.50,"891,445"
"Jun. 26, 2019",37.46,38.08,37.21,37.83,+2.02,"1,467,432"
"Jun. 25, 2019",37.20,37.69,36.64,37.08,-0.59,"4,926,294"
"Jun. 24, 2019",37.68,38.25,37.17,37.30,-0.77,"1,257,525"
"Jun. 21, 2019",37.31,37.64,36.64,37.59,+0.51,"1,627,927"
"Jun. 20, 2019",37.10,37.69,36.66,37.40,+2.61,"3,208,750"
"Jun. 19, 2019",36.70,36.78,35.52,36.45,-0.46,"1,863,843"
"Jun. 18, 2019",36.49,37.27,35.88,36.62,+2.20,"2,422,691"
"Jun. 17, 2019",35.87,36.10,34.93,35.83,+0.82,"1,858,638"
"Jun. 14, 2019",36.54,36.77,35.54,35.54,-3.55,"2,070,684"
"Jun. 13, 2019",36.27,36.85,35.60,36.85,+1.71,"1,742,568"
"Jun. 12, 2019",36.26,36.83,35.50,36.23,-0.38,"1,257,930"
"Jun. 11, 2019",36.50,36.71,35.94,36.37,+0.44,"1,627,984"
"Jun. 10, 2019",36.42,37.06,35.88,36.21,+1.23,"2,443,850"
"Jun. 07, 2019",35.20,36.18,35.05,35.77,+2.58,"2,117,740"
"Jun. 06, 2019",33.85,35.38,33.48,34.87,+3.04,"2,497,359"
"Jun. 05, 2019",33.44,34.02,32.79,33.84,+1.50,"1,235,529"
"Jun. 04, 2019",31.55,33.49,31.24,33.34,+7.20,"2,615,610"
"Jun. 03, 2019",32.15,32.76,30.61,31.10,-2.87,"2,351,877"
"May 31, 2019",32.37,32.73,31.84,32.02,-2.35,"2,037,028"
"May 30, 2019",32.56,33.23,32.51,32.79,+1.71,"1,214,383"
"May 29, 2019",32.42,32.85,31.31,32.24,-1.68,"2,488,308"
"May 28, 2019",32.59,33.15,32.33,32.79,+2.21,"2,274,715"
"May 24, 2019",31.62,32.20,31.17,32.08,+2.43,"2,035,440"
"May 23, 2019",30.62,31.41,30.31,31.32,+0.32,"1,953,207"
"May 22, 2019",30.50,31.44,30.41,31.22,+1.89,"1,672,017"
"May 21, 2019",30.53,30.99,30.20,30.64,+1.56,"1,504,749"
"May 20, 2019",29.63,30.58,29.63,30.17,+1.00,"1,507,631"
"May 17, 2019",29.95,31.33,29.79,29.87,-1.52,"3,096,027"
"May 16, 2019",28.80,31.64,28.52,30.33,+7.94,"5,254,039"
"May 15, 2019",26.39,28.36,25.74,28.10,+9.38,"4,820,863"
"May 14, 2019",26.35,26.87,25.69,25.69,-0.85,"3,289,260"
"May 13, 2019",26.76,27.26,25.68,25.91,-5.82,"3,494,917"
"May 10, 2019",27.38,27.91,26.88,27.51,+0.47,"2,128,387"
"May 09, 2019",26.58,27.51,26.11,27.38,+0.59,"1,725,754"
"May 08, 2019",26.86,27.57,26.76,27.22,+0.26,"1,917,483"
"May 07, 2019",27.01,27.24,26.69,27.15,-0.88,"997,424"
"May 06, 2019",26.34,27.61,26.29,27.39,+0.88,"1,037,324"
"May 03, 2019",26.06,27.31,25.96,27.15,+4.99,"1,507,344"
"May 02, 2019",25.88,26.53,25.59,25.86,-0.42,"1,441,519"
"May 01, 2019",26.18,26.57,25.93,25.97,-0.35,"961,488"
"Apr. 30, 2019",26.27,26.60,25.95,26.06,-1.18,"1,612,913"
"Apr. 29, 2019",26.72,26.72,25.96,26.37,-0.83,"1,583,610"
"Apr. 26, 2019",26.43,26.81,25.91,26.59,+0.15,"2,714,593"
"Apr. 25, 2019",26.45,26.86,26.04,26.55,+0.42,"1,624,360"
"Apr. 24, 2019",26.45,26.62,25.82,26.44,+0.49,"3,867,744"
"Apr. 23, 2019",25.74,26.36,25.46,26.31,+2.45,"1,741,071"
"Apr. 22, 2019",25.31,26.05,24.95,25.68,+1.50,"2,663,026"
"Apr. 18, 2019",25.48,26.18,24.26,25.30,-9.74,"13,052,106"
"Apr. 17, 2019",28.77,28.92,27.99,28.03,-1.72,"972,140"
"Apr. 16, 2019",28.66,28.84,28.31,28.52,+0.11,"780,694"
"Apr. 15, 2019",28.55,28.88,28.12,28.49,+0.07,"784,064"
"Apr. 12, 2019",28.49,28.89,28.32,28.47,-0.56,"1,038,321"
"Apr. 11, 2019",29.14,29.24,28.44,28.63,-1.62,"1,070,258"
"Apr. 10, 2019",28.70,29.18,28.52,29.10,+1.18,"1,500,487"
"Apr. 09, 2019",28.71,29.24,28.50,28.76,-0.59,"922,905"
"Apr. 08, 2019",28.73,29.00,28.25,28.93,-0.34,"1,602,401"
"Apr. 05, 2019",29.32,29.64,28.83,29.03,-0.68,"2,486,280"
"Apr. 04, 2019",30.39,30.39,28.78,29.23,-3.37,"2,562,079"
"Apr. 03, 2019",29.44,31.00,29.44,30.25,+1.07,"3,045,971"
"Apr. 02, 2019",30.31,30.54,29.53,29.93,-1.25,"1,972,022"
"Apr. 01, 2019",30.45,30.92,29.88,30.31,+1.54,"4,188,672"
"Mar. 29, 2019",30.81,30.81,29.78,29.85,-1.32,"1,743,143"
"Mar. 28, 2019",30.84,30.84,29.99,30.25,-1.18,"2,281,817"
"Mar. 27, 2019",30.84,31.64,30.35,30.61,+0.69,"3,277,257"
"Mar. 26, 2019",29.52,30.42,29.34,30.40,+5.15,"1,638,711"
"Mar. 25, 2019",29.40,29.40,27.74,28.91,-2.30,"2,738,876"
"Mar. 22, 2019",29.68,30.24,29.12,29.59,-3.87,"1,749,157"
"Mar. 21, 2019",30.00,30.93,29.96,30.78,+2.29,"1,874,496"
"Mar. 20, 2019",30.21,30.30,29.40,30.09,-0.23,"1,983,539"
"Mar. 19, 2019",30.00,31.50,30.00,30.16,+4.58,"4,341,074"
"Mar. 18, 2019",28.81,28.98,28.19,28.84,+1.34,"1,089,307"
"Mar. 15, 2019",28.62,28.73,28.03,28.46,+0.28,"1,567,057"
"Mar. 14, 2019",28.90,29.24,28.23,28.38,-1.66,"1,392,871"
"Mar. 13, 2019",28.50,29.26,28.44,28.86,+1.83,"2,848,730"
"Mar. 12, 2019",28.31,28.75,27.39,28.34,-1.43,"2,161,721"
"Mar. 11, 2019",27.46,28.86,27.36,28.75,+6.09,"1,540,587"
"Mar. 08, 2019",26.53,27.36,25.95,27.10,+0.48,"2,060,633"
"Mar. 07, 2019",27.58,27.58,26.67,26.97,-2.28,"1,473,453"
"Mar. 06, 2019",28.31,28.50,27.30,27.60,-3.26,"1,251,668"
"Mar. 05, 2019",28.29,28.87,28.02,28.53,+0.49,"1,244,249"
"Mar. 04, 2019",28.05,28.41,27.85,28.39,+1.50,"1,379,730"
"Mar. 01, 2019",28.25,28.38,27.52,27.97,-0.57,"1,431,473"
"Feb. 28, 2019",28.24,28.36,28.03,28.13,-0.28,"1,812,075"
"Feb. 27, 2019",28.01,28.55,27.80,28.21,+0.43,"2,376,203"
"Feb. 26, 2019",27.39,28.14,26.95,28.09,+2.07,"2,288,746"
"Feb. 25, 2019",26.49,27.73,26.43,27.52,+5.36,"4,123,891"
"Feb. 22, 2019",24.78,26.57,24.00,26.12,+14.31,"8,018,044"
"Feb. 21, 2019",23.56,23.56,22.57,22.85,-3.05,"2,596,491"
"Feb. 20, 2019",23.63,24.03,23.48,23.57,-0.80,"2,727,745"
"Feb. 19, 2019",23.44,24.34,23.18,23.76,+0.72,"2,323,069"
"Feb. 15, 2019",23.64,23.68,23.02,23.59,+0.90,"1,753,105"
"Feb. 14, 2019",23.19,23.47,22.66,23.38,-0.04,"1,632,106"
"Feb. 13, 2019",23.28,23.87,23.01,23.39,+0.69,"1,444,506"
"Feb. 12, 2019",23.11,23.42,23.09,23.23,+1.35,"1,458,812"
"Feb. 11, 2019",22.93,23.12,22.52,22.92,+0.61,"1,035,147"
"Feb. 08, 2019",22.59,22.84,22.34,22.78,+0.57,"1,333,571"
"Feb. 07, 2019",22.70,23.04,22.40,22.65,-1.13,"3,609,102"
"Feb. 06, 2019",23.10,23.56,22.78,22.91,-1.38,"3,021,637"
"Feb. 05, 2019",22.93,23.61,22.37,23.23,+1.44,"2,366,753"
"Feb. 04, 2019",22.47,23.16,22.17,22.90,+1.01,"3,043,978"
"Feb. 01, 2019",21.43,22.75,21.18,22.67,+5.10,"2,772,582"
"Jan. 31, 2019",21.69,22.00,21.46,21.57,+0.19,"1,740,129"
"Jan. 30, 2019",21.17,21.76,20.25,21.53,+2.38,"12,465,499"
"Jan. 29, 2019",21.94,22.16,20.93,21.03,-4.15,"2,130,041"
"Jan. 28, 2019",22.49,22.57,21.55,21.94,-4.32,"2,242,004"
"Jan. 25, 2019",23.09,23.44,22.79,22.93,+0.35,"2,680,125"
"Jan. 24, 2019",22.40,22.92,22.25,22.85,+2.24,"1,859,655"
"Jan. 23, 2019",22.55,22.69,21.62,22.35,0.00,"1,225,845"
"Jan. 22, 2019",22.30,22.95,22.05,22.35,-0.18,"1,602,227"
"Jan. 18, 2019",21.41,22.56,21.41,22.39,+5.41,"2,355,765"
"Jan. 17, 2019",20.99,21.45,20.80,21.24,-0.05,"1,470,474"
"Jan. 16, 2019",21.38,21.90,20.97,21.25,+1.63,"1,723,659"
"Jan. 15, 2019",21.44,21.67,20.90,20.91,-1.37,"1,217,811"
"Jan. 14, 2019",21.70,21.70,21.17,21.20,-3.15,"1,330,015"
"Jan. 11, 2019",21.91,22.16,21.65,21.89,-0.68,"1,269,633"
"Jan. 10, 2019",21.73,22.27,21.43,22.04,+0.09,"956,999"
"Jan. 09, 2019",21.85,22.20,21.60,22.02,+1.71,"1,752,723"
"Jan. 08, 2019",21.48,22.22,21.48,21.65,+2.07,"2,318,874"
"Jan. 07, 2019",20.53,21.28,20.36,21.21,+3.31,"1,538,837"
"Jan. 04, 2019",20.53,20.53,20.53,20.53,+8.97,0
"Jan. 03, 2019",19.25,19.46,18.50,18.84,-3.34,"1,372,144"
"Jan. 02, 2019",18.32,19.73,18.28,19.49,+4.06,"1,356,663"
"Dec. 31, 2018",18.33,18.77,17.92,18.73,+2.46,"1,404,225"
"Dec. 28, 2018",18.34,18.76,18.11,18.28,+1.73,"2,042,197"
"Dec. 27, 2018",17.88,18.24,17.26,17.97,-1.96,"1,989,782"
"Dec. 26, 2018",17.74,18.34,17.23,18.33,+3.85,"2,632,600"
"Dec. 24, 2018",17.17,18.09,17.02,17.65,+0.91,"2,042,836"
"Dec. 21, 2018",17.49,17.49,17.49,17.49,-5.41,0
"Dec. 20, 2018",19.33,19.64,17.84,18.49,-4.44,"5,296,064"
"Dec. 19, 2018",19.99,20.57,19.15,19.35,-3.10,"1,410,588"
"Dec. 18, 2018",19.71,20.36,19.64,19.97,+1.89,"2,283,394"
"Dec. 17, 2018",20.82,20.92,19.43,19.60,-5.90,"2,384,453"
"Dec. 14, 2018",20.29,21.18,20.03,20.83,+0.14,"2,063,431"
"Dec. 13, 2018",21.92,22.19,20.73,20.80,-4.67,"1,874,136"
"Dec. 12, 2018",21.92,22.42,21.60,21.82,+1.72,"1,469,183"
"Dec. 11, 2018",21.78,22.17,21.06,21.45,+0.47,"1,389,935"
"Dec. 10, 2018",21.20,22.20,20.90,21.35,-0.05,"1,859,488"
"Dec. 07, 2018",21.60,22.33,21.23,21.36,+0.71,"2,816,485"
"Dec. 06, 2018",21.16,21.36,20.48,21.21,-2.03,"6,541,454"
"Dec. 04, 2018",22.52,22.88,21.41,21.65,-4.46,"4,762,639"
"Dec. 03, 2018",24.20,24.34,22.52,22.66,-5.58,"5,338,965"
"Nov. 30, 2018",22.41,24.57,21.40,24.00,-8.50,"16,720,070"
"Nov. 29, 2018",26.05,26.50,25.32,26.23,+0.88,"5,938,920"
"Nov. 28, 2018",24.63,26.24,24.24,26.00,+7.88,"3,692,341"
"Nov. 27, 2018",22.43,24.93,22.42,24.10,+7.69,"4,623,460"
"Nov. 26, 2018",21.85,22.56,21.62,22.38,+3.95,"2,582,967"
"Nov. 23, 2018",21.53,22.48,21.05,21.53,-1.73,"2,231,826"
"Nov. 21, 2018",21.83,23.12,21.12,21.91,+2.82,"2,437,082"
"Nov. 20, 2018",20.25,21.49,20.02,21.31,+0.76,"3,102,457"
"Nov. 19, 2018",23.17,23.59,21.07,21.15,-10.27,"2,848,434"
"Nov. 16, 2018",24.50,25.13,23.37,23.57,-4.19,"2,033,287"
"Nov. 15, 2018",23.04,24.66,22.70,24.60,+6.13,"1,965,216"
"Nov. 14, 2018",22.86,23.49,22.52,23.18,+3.11,"2,255,876"
"Nov. 13, 2018",22.69,23.30,22.13,22.48,+0.76,"2,420,520"
"Nov. 12, 2018",24.60,24.65,22.23,22.31,-8.98,"4,166,717"
"Nov. 09, 2018",25.44,25.59,23.14,24.51,-3.66,"4,960,936"
"Nov. 08, 2018",26.73,27.11,24.71,25.44,-9.11,"6,857,164"
"Nov. 07, 2018",27.93,28.35,27.65,27.99,+0.39,"1,528,963"
"Nov. 06, 2018",27.00,28.04,27.00,27.88,+2.80,"1,491,073"
"Nov. 05, 2018",26.85,27.80,26.76,27.12,-0.18,"1,517,955"
"Nov. 02, 2018",28.32,28.72,26.52,27.17,-3.03,"2,538,270"
"Nov. 01, 2018",27.18,28.28,26.66,28.02,+3.82,"2,702,961"
"Oct. 31, 2018",26.30,27.57,26.17,26.99,+3.97,"2,619,127"
"Oct. 30, 2018",25.42,26.06,24.35,25.96,+2.12,"3,883,742"
"Oct. 29, 2018",28.18,28.76,24.94,25.42,-6.85,"5,643,188"
"Oct. 26, 2018",28.37,28.45,26.97,27.29,-6.73,"4,869,893"
"Oct. 25, 2018",30.49,30.98,28.39,29.26,-1.65,"5,298,558"
"Oct. 24, 2018",31.23,31.66,29.66,29.75,-3.72,"4,434,887"
"Oct. 23, 2018",30.87,31.36,30.00,30.90,-2.65,"3,091,101"
